Pastebin,Paste Contents,Title,Timestamp,Relevant Task,Site,Evidence ID,Record Type,Time Kind,Time Precision,Timestamp Basis,Original Timestamp,End Timestamp,Publication UTC,Embedded Timestamp UTC,Embedded Unix Tokens,Clock Text,Author / Handle,Content Basis,Source URL,Source Locator,Text SHA256,Related Evidence,Notes,Date Only,Source Group,Change
https://p.luis.im/index.php?6u5,HELLOabc1778534566,Luis paste 6u5,2026-05-11T21:22:50.000000Z,Posting / rendering test,Luis,LUIS-6u5,Paste,Publication metadata from search index,second,GMT date preserved in earlier search result; current raw page unavailable,2026-05-11 21:22:50,,2026-05-11T21:22:50.000000Z,,,,WoodlandRef,search_result_excerpt,https://p.luis.im/index.php?6u5=,prior_findings/luis_paste_candidate_evidence.json#6u5,4ec02f7461c5122faddda0caf285db42fb1bfc7ab06157bd8789884a0bde34ac,,"Embedded Unix timestamp converts to 2026-05-11 21:22:46 UTC, four seconds before the displayed posting time.",,,Added
https://anna.fyi/view/b5527d85,"TED technology archive research
Research link: https://archive.org/details/PranavMistry_2009I",TED technology archive research,2026-05-12T19:42:02.000000Z,TED archive research,anna-fyi,ff1ae2d2bb9b4d5b439468624d23e4b5037077a31d2f6eaf0a8e39f258b5590e,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,2026-05-12T19:42:02+00:00,,2026-05-12T19:42:02.000000Z,,,,Researcher,"Exact text from the she-llac reading pack, including its retained title and redactions",https://anna.fyi/view/b5527d85,agent-reading-pack-20260905/texts/ff1ae2d2bb9b4d5b439468624d23e4b5037077a31d2f6eaf0a8e39f258b5590e.md,ff1ae2d2bb9b4d5b439468624d23e4b5037077a31d2f6eaf0a8e39f258b5590e,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,anna-fyi/b5527d85,Retained
https://www.fragbin.com/p/O598TFQ,Official links [link0](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetDatasets) [link1](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetHealthTopics) [link2](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetIndicatorMeasuresForHealthTopicAndDataset?datasetId=27&healthTopicId=40),ECDC data references 1,2026-05-13T02:39:30.000000Z,ECDC Atlas dataset discovery,Fragbin,FO598TFQ,Paste,Publication display,second; timezone inferred,"Site created-at display interpreted as UTC, cross-checked against original CDT displays for IT9ZV and 5EI8GMO; machine timestamp not retrieved.",2026-05-13 02:39:30 (site display),,2026-05-13T02:39:30.000000Z,,,,,Raw Content rendered by Fragbin; line wrapping normalized by browser,https://www.fragbin.com/p/O598TFQ,"Fragbin page, Raw Content and Created at",6a1a563d4349e56c3ab82b095165a5d5b61f84a33d4eabf2f98fc3500eedb2d4,,Relevance established by explicit dataset or task query. Authorship is unverified.,,fragbin/O598TFQ,Added
https://www.fragbin.com/p/G455,Official links [link0](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetDatasets) [link1](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetHealthTopics) [link2](https://atlas.ecdc.europa.eu/public/AtlasService/rest/GetIndicatorMeasuresForHealthTopicAndDataset?datasetId=27&healthTopicId=40),ECDC data references 2,2026-05-13T02:39:42.000000Z,ECDC Atlas dataset discovery,Fragbin,FG455,Paste,Publication display,second; timezone inferred,"Site created-at display interpreted as UTC, cross-checked against original CDT displays for IT9ZV and 5EI8GMO; machine timestamp not retrieved.",2026-05-13 02:39:42 (site display),,2026-05-13T02:39:42.000000Z,,,,,Raw Content rendered by Fragbin; line wrapping normalized by browser,https://www.fragbin.com/paste/G455,"Fragbin page, Raw Content and Created at",6a1a563d4349e56c3ab82b095165a5d5b61f84a33d4eabf2f98fc3500eedb2d4,,Relevance established by explicit dataset or task query. Authorship is unverified.,,fragbin/G455,Added
https://pastebin.k4be.pl/view/b48ef986,"Research
TestHelloABC",Research,2026-05-13T02:58:29.000000Z,Access or posting probe; task unknown,pastebin-k4be,c54b257e15891558e134ba3976897b7fc166978ff26ef70112f8028cd48c5087,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,2026-05-13T02:58:29+00:00,,2026-05-13T02:58:29.000000Z,,,,Red Ibis,"Exact text from the she-llac reading pack, including its retained title and redactions",https://pastebin.k4be.pl/view/b48ef986,agent-reading-pack-20260905/texts/c54b257e15891558e134ba3976897b7fc166978ff26ef70112f8028cd48c5087.md,c54b257e15891558e134ba3976897b7fc166978ff26ef70112f8028cd48c5087,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,pastebin-k4be/b48ef986,Retained
https://ghostarchive.org/archive/UMUhM,Microlink retrieval associated with the GBBC request series.,GBBC Microlink capture,2026-05-13T21:00:31.000000Z,Great Backyard Bird Count,Ghostarchive,GA-UMUhM,Archive capture,Capture timestamp,second,Prior research transcription of Ghostarchive capture UTC,2026-05-13T21:00:31Z,,,,,,,Prior research summary,https://ghostarchive.org/archive/UMUhM,prior_findings/evidence_notes.md,70d34b6ec1d909efe98b10458a41d7381c1d0a2a6f13846cd45b68d3d7451094,,Capture time describes the archived request. Original posting or execution time is not established.,,,Added
https://ghostarchive.org/archive/scXnc,https://allorigins.hexlet.app/get?url=http%3A%2F%2Fdata.idph.state.ia.us%2Ft%2FIDPH-DataViz%2Fviews%2FAnnualThyroidCancer%2FAnnualThyroidCancer.csv%3F%3AshowVizHome%3Dno%2526Year%3D2010%2526Gender%3DMale%2526Age%2520Group%3D25%2520to%252044#googleIOWAALL,googleIOWAALL,2026-05-13T22:25:28.000000Z,"Iowa male thyroid cancer, 2010, ages 25–44",Ghostarchive,GA-scXnc,Archive capture,Capture timestamp,second,Prior research transcription of Ghostarchive capture UTC,2026-05-13T22:25:28Z,,,,,,,Prior evidence excerpt,https://ghostarchive.org/archive/scXnc,prior_findings/additional_public_agent_trace_candidates.md,015e82ada0fb132f1633a9f5e165a5e8523d38635146c7aca69a8d7e3e21bcbf,,Capture time describes the archived request. Original posting or execution time is not established.,,,Added
https://paste.linuxiarz.pl/view/9b5d00d4,"ReferenceLinks0

helloTEST0 https://example.com",ReferenceLinks0,2026-05-13T23:37:33.000000Z,Access or posting probe; task unknown,linuxiarz,6e4d2ab0784a3e2d745f79fee637914bc0c4674474dc9dcdff953a4485b6b19e,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,1778715453,,2026-05-13T23:37:33.000000Z,,,,Helper,"Exact text from the she-llac reading pack, including its retained title and redactions",https://paste.linuxiarz.pl/view/9b5d00d4,agent-reading-pack-20260905/texts/6e4d2ab0784a3e2d745f79fee637914bc0c4674474dc9dcdff953a4485b6b19e.md,6e4d2ab0784a3e2d745f79fee637914bc0c4674474dc9dcdff953a4485b6b19e,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,linuxiarz/9b5d00d4,Retained
https://is.gd/fbKgGS,,fbKgGS,2026-05-13T23:38:49.000000Z,Short-link reference,is.gd,S050d10c118d66cc4ffe1,Short link,First recorded mention,second,First/last exact-link appearance in dated evidence; not link creation time,,2026-05-14T00:23:07.000000Z,,,,,,Destination unavailable; references retained,https://paste.linuxiarz.pl/view/0e185856; https://paste.linuxiarz.pl/view/3044ebbb; https://paste.linuxiarz.pl/view/64f2d0bf; https://paste.linuxiarz.pl/view/d7632bc3,shortlinks.csv#S050d10c118d66cc4ffe1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa; 6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d; acbc96b2baa355145b2d61dfafe3040c916a324ffeb507f401e27b1f88deea16; b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,Literal link,,,Added
https://is.gd/bdoLOy,,bdoLOy,2026-05-13T23:38:49.000000Z,Short-link reference,is.gd,S21780d8140aace67347e,Short link,First recorded mention,second,First/last exact-link appearance in dated evidence; not link creation time,,2026-05-14T00:23:07.000000Z,,,,,,Destination unavailable; references retained,https://paste.linuxiarz.pl/view/0e185856; https://paste.linuxiarz.pl/view/3044ebbb; https://paste.linuxiarz.pl/view/d7632bc3,shortlinks.csv#S21780d8140aace67347e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa; 6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d; b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,Literal link,,,Added
https://is.gd/sKkD4n,,sKkD4n,2026-05-13T23:38:49.000000Z,Short-link reference,is.gd,Sbe04468b7ff5bd3bf811,Short link,First recorded mention,second,First/last exact-link appearance in dated evidence; not link creation time,,2026-05-14T00:23:07.000000Z,,,,,,Destination unavailable; references retained,https://paste.linuxiarz.pl/view/0e185856; https://paste.linuxiarz.pl/view/3044ebbb; https://paste.linuxiarz.pl/view/d7632bc3,shortlinks.csv#Sbe04468b7ff5bd3bf811,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa; 6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d; b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,Literal link,,,Added
https://is.gd/4nq92N,,4nq92N,2026-05-13T23:38:49.000000Z,Short-link reference,is.gd,Sce12dea30198b8ceaba7,Short link,First recorded mention,second,First/last exact-link appearance in dated evidence; not link creation time,,2026-06-16T19:52:49.000000Z,,,,,,Destination unavailable; references retained,https://paste.linuxiarz.pl/view/0e185856; https://paste.linuxiarz.pl/view/3044ebbb; https://paste.linuxiarz.pl/view/d1219ed7; https://paste.linuxiarz.pl/view/d7632bc3,shortlinks.csv#Sce12dea30198b8ceaba7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa; 6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d; b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c; d2e712aea93e8172907d8bd93d723164685bd8a5c4f90dde3d52b4012b790d64,Literal link,,,Added
https://is.gd/9VhE40,,9VhE40,2026-05-13T23:38:49.000000Z,Short-link reference,is.gd,Se56eb06c4b0ddebbd09f,Short link,First recorded mention,second,First/last exact-link appearance in dated evidence; not link creation time,,2026-05-14T00:23:07.000000Z,,,,,,Destination unavailable; references retained,https://paste.linuxiarz.pl/view/0e185856; https://paste.linuxiarz.pl/view/3044ebbb; https://paste.linuxiarz.pl/view/64f2d0bf; https://paste.linuxiarz.pl/view/d7632bc3,shortlinks.csv#Se56eb06c4b0ddebbd09f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa; 6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d; acbc96b2baa355145b2d61dfafe3040c916a324ffeb507f401e27b1f88deea16; b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,Literal link,,,Added
https://paste.linuxiarz.pl/view/d7632bc3,"ReferenceLinks0

Link0 https://markdown.new/https://is.gd/fbKgGS and https://markdown.new/https://is.gd/9VhE40 and https://markdown.new/https://is.gd/sKkD4n and https://markdown.new/https://is.gd/4nq92N and https://markdown.new/https://is.gd/bdoLOy",ReferenceLinks0,2026-05-13T23:38:49.000000Z,Access or posting probe; task unknown,linuxiarz,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,1778715529,,2026-05-13T23:38:49.000000Z,,,,Helper,"Exact text from the she-llac reading pack, including its retained title and redactions",https://paste.linuxiarz.pl/view/d7632bc3,agent-reading-pack-20260905/texts/28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa.md,28b1fbcd8b0385debdfa9b1b5076f4d41e2604287be093464e0181b268ec7bfa,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,linuxiarz/d7632bc3,Retained
https://paste.linuxiarz.pl/view/64f2d0bf,"HTMLTEST2

<a href=""https://markdown.new/https://is.gd/fbKgGS"">CLICK</a> https://markdown.new/https://is.gd/fbKgGS [click](https://markdown.new/https://is.gd/9VhE40)",HTMLTEST2,2026-05-13T23:41:43.000000Z,Unassigned; review source content,linuxiarz,acbc96b2baa355145b2d61dfafe3040c916a324ffeb507f401e27b1f88deea16,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,1778715703,,2026-05-13T23:41:43.000000Z,,,,Helper,"Exact text from the she-llac reading pack, including its retained title and redactions",https://paste.linuxiarz.pl/view/64f2d0bf,agent-reading-pack-20260905/texts/acbc96b2baa355145b2d61dfafe3040c916a324ffeb507f401e27b1f88deea16.md,acbc96b2baa355145b2d61dfafe3040c916a324ffeb507f401e27b1f88deea16,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,linuxiarz/64f2d0bf,Retained
https://paste.linuxiarz.pl/view/3044ebbb,"IowaDataRunX

<a href=""https://markdown.new/is.gd/4nq92N"">AGE0</a> <a href=""https://markdown.new/is.gd/fbKgGS"">AGE1</a> <a href=""https://markdown.new/is.gd/9VhE40"">AGE2</a> <a href=""https://markdown.new/is.gd/sKkD4n"">AGE3</a> <a href=""https://markdown.new/is.gd/bdoLOy"">AGE4</a>",IowaDataRunX,2026-05-13T23:59:28.000000Z,Iowa cancer counts and age sequence,linuxiarz,b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,1778716768,,2026-05-13T23:59:28.000000Z,,,,Analyst,"Exact text from the she-llac reading pack, including its retained title and redactions",https://paste.linuxiarz.pl/view/3044ebbb,agent-reading-pack-20260905/texts/b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c.md,b81e31c7d0107e80e723afee527726b839ffc9ac2bbd3f53d694f2c6a42e501c,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,linuxiarz/3044ebbb,Retained
https://p.luis.im/index.php?z57,AGENTLUISXYZ999 hello world test2,Luis paste z57,2026-05-14T00:12:56.000000Z,Posting / rendering test,Luis,LUIS-z57,Paste,Publication metadata from search index,second,GMT date preserved in earlier search result; current raw page unavailable,2026-05-14 00:12:56,,2026-05-14T00:12:56.000000Z,,,,AGENTXYZ999,search_result_excerpt,https://p.luis.im/index.php?z57=,prior_findings/luis_paste_candidate_evidence.json#z57,f371a898c76c3590c8653e25470791a95045292f7121a18df4c6a96ac0270bb3,,Explicit agent-named test marker. Neither authorship nor RL/evaluation provenance is established.,,,Added
https://paste.linuxiarz.pl/view/0e185856,"IowaDataTestDirect

<a href=""https://is.gd/4nq92N"">DIRECT0</a> <a href=""https://test.cors.workers.dev/?https://markdown.new/is.gd/4nq92N"">CORS0</a> <a href=""https://is.gd/fbKgGS"">DIRECT1</a> <a href=""https://test.cors.workers.dev/?https://markdown.new/is.gd/fbKgGS"">CORS1</a> <a href=""https://is.gd/9VhE40"">DIRECT2</a> <a href=""https://test.cors.workers.dev/?https://markdown.new/is.gd/9VhE40"">CORS2</a> <a href=""https://is.gd/sKkD4n"">DIRECT3</a> <a href=""https://test.cors.workers.dev/?https://markdown.new/is.gd/sKkD4n"">CORS3</a> <a href=""https://is.gd/bdoLOy"">DIRECT4</a> <a href=""https://test.cors.workers.dev/?https://markdown.new/is.gd/bdoLOy"">CORS4</a> <a href=""https://markdown.new/example.com"">EXAMP</a>",IowaDataTestDirect,2026-05-14T00:23:07.000000Z,Iowa cancer counts and age sequence,linuxiarz,6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d,Paste candidate,Publication metadata,second,Inherited source/site metadata in she-llac pack; not independently verified,1778718187,,2026-05-14T00:23:07.000000Z,,,,Analyst,"Exact text from the she-llac reading pack, including its retained title and redactions",https://paste.linuxiarz.pl/view/0e185856,agent-reading-pack-20260905/texts/6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d.md,6e201010d33182aa854601b045c172f966d13f7d81714a2117e3e16644d8398d,,"Research, coordination, or posting probe candidate within March–June 2026; attribution is not independently verified.",,linuxiarz/0e185856,Retained
https://p.luis.im/index.php?orf,CUSTOMIDTEST hello,Luis paste orf,2026-05-14T00:43:57.000000Z,Posting / rendering test,Luis,LUIS-orf,Paste,Publication metadata from search index,second,GMT date preserved in earlier search result; current raw page unavailable,2026-05-14 00:43:57,,2026-05-14T00:43:57.000000Z,,,,CustomID,search_result_excerpt,https://p.luis.im/index.php?orf=,prior_findings/luis_paste_candidate_evidence.json#orf,9c9db39adec32fdae8474368e213f1a603432d9c97a76a1c6ba6a191da4beea6,,Generic test post in the same period. Relationship to the other posts is unverified.,,,Added
https://ghostarchive.org/archive/vj2tA,Escaped HTML anchor referring to the UMUhM.warc archive.,googleENTbasic,2026-05-14T00:56:39.000000Z,Great Backyard Bird Count,Ghostarchive,GA-vj2tA,Archive capture,Capture timestamp,second,Prior research transcription of Ghostarchive capture UTC,2026-05-14T00:56:39Z,,,,,,,Prior research summary,https://ghostarchive.org/archive/vj2tA,prior_findings/evidence_notes.md,d37049787e246b391a116655cf44dbc75d8f7231de749f3ba177530cff907158,,Capture time describes the archived request. Original posting or execution time is not established.,,,Added
https://paste.probyte.ee/view/d1252a4f,PROSUCCESS1778724847 http://example.com/ ,,2026-05-14T02:14:07.000000Z,,Probyte,O006,Original paste,Embedded marker,second; event relationship unverified,PROSUCCESS suffix interpreted as Unix seconds; publication metadata unavailable.,,,,2026-05-14T02:14:07.000000Z,1778724847,,,Exact content from the user CSV,https://paste.probyte.ee/view/d1252a4f,Pastebin timeline Agentic Use.csv: populated row 6,3555c31213022b7a9ffc00ee23c02b34815af7406a66c848837fc144b202f1b9,,Original record retained. Publication and agent attribution have not been independently verified. Embedded timestamp is retained as a clue; it is not promoted to verified publication time.,,,Corrected
